place_id,place_name,review_unique_key,review_id,source_url,reviewer_name,reviewer_profile_url,review_text,star_rating,review_date_text,review_date_estimated,review_date_precision,likes_count,owner_response_text,owner_response_date,has_owner_response,scraped_at,low_frequency_json,has_text,text_length,review_date_estimated_dt,year,year_month,spend_amount_min,spend_amount_max,spend_amount_mid,has_spend_amount,google_food_rating,google_service_rating,google_atmosphere_rating,has_google_food_rating,has_google_service_rating,has_google_atmosphere_rating,sentiment_score,sentiment_label,low_frequency_payload
bailemen_jiuguan,百樂門酒館,cae663e77b0e4367caed1e3f02655b4ffc0e47b02df3fabc6ec076ec6010b361,ChZDSUhNMG9nS0VJQ0FnSUNtLUxpaFJnEAE,"https://www.google.com/maps/place/%E7%99%BE%E6%A8%82%E9%96%80%E9%85%92%E9%A4%A8/@22.6422844,120.3120139,17z/data=!4m8!3m7!1s0x346e0301e50c90e5:0x38a4d5c3c3f65b43!8m2!3d22.6422844!4d120.3145888!9m1!1b1!16s%2Fg%2F11g0kb_q29?hl=zh-TW&entry=ttu&g_ep=EgoyMDI2MDMyMy4xIKXMDSoASAFQAw%3D%3D",P Priii,,欽佩,5.0,4 年前,2022-03-27,year,0,,,0,2026-03-27T13:36:47.318969+00:00,"{""review_language"": null, ""raw_review_metadata"": {""review_id"": ""ChZDSUhNMG9nS0VJQ0FnSUNtLUxpaFJnEAE"", ""relative_date_text"": ""4 年前"", ""google_place_token"": ""0x346e0301e50c90e5-0x38a4d5c3c3f65b43""}}",True,2,2022-03-27,2022,2022-03,,,,False,,,,False,False,False,0.0,neutral,"{'review_language': None, 'raw_review_metadata': {'review_id': 'ChZDSUhNMG9nS0VJQ0FnSUNtLUxpaFJnEAE', 'relative_date_text': '4 年前', 'google_place_token': '0x346e0301e50c90e5-0x38a4d5c3c3f65b43'}}"
bailemen_jiuguan,百樂門酒館,03eeb8774b2a474e4a8bde89ed484e4b11f69c648cce33260982a4e6b73de0ef,ChdDSUhNMG9nS0VJQ0FnSURrOWF5WHBRRRAB,"https://www.google.com/maps/place/%E7%99%BE%E6%A8%82%E9%96%80%E9%85%92%E9%A4%A8/@22.6422844,120.3120139,17z/data=!4m8!3m7!1s0x346e0301e50c90e5:0x38a4d5c3c3f65b43!8m2!3d22.6422844!4d120.3145888!9m1!1b1!16s%2Fg%2F11g0kb_q29?hl=zh-TW&entry=ttu&g_ep=EgoyMDI2MDMyMy4xIKXMDSoASAFQAw%3D%3D",Vanadium Yu,,低品質,1.0,6 年前,2020-03-27,year,0,,,0,2026-03-27T13:36:47.223814+00:00,"{""review_language"": null, ""raw_review_metadata"": {""review_id"": ""ChdDSUhNMG9nS0VJQ0FnSURrOWF5WHBRRRAB"", ""relative_date_text"": ""6 年前"", ""google_place_token"": ""0x346e0301e50c90e5-0x38a4d5c3c3f65b43""}}",True,3,2020-03-27,2020,2020-03,,,,False,,,,False,False,False,0.0,neutral,"{'review_language': None, 'raw_review_metadata': {'review_id': 'ChdDSUhNMG9nS0VJQ0FnSURrOWF5WHBRRRAB', 'relative_date_text': '6 年前', 'google_place_token': '0x346e0301e50c90e5-0x38a4d5c3c3f65b43'}}"
bailemen_jiuguan,百樂門酒館,e190f21a3a4c82a5db31566c0bfe2c98297eb6a1facc8ac20df0bf89c4b7c2e2,ChZDSUhNMG9nS0VJQ0FnSUNXaTVmekxREAE,"https://www.google.com/maps/place/%E7%99%BE%E6%A8%82%E9%96%80%E9%85%92%E9%A4%A8/@22.6422844,120.3120139,17z/data=!4m8!3m7!1s0x346e0301e50c90e5:0x38a4d5c3c3f65b43!8m2!3d22.6422844!4d120.3145888!9m1!1b1!16s%2Fg%2F11g0kb_q29?hl=zh-TW&entry=ttu&g_ep=EgoyMDI2MDMyMy4xIKXMDSoASAFQAw%3D%3D",許佩欣,,推推推~,5.0,4 年前,2022-03-27,year,0,,,0,2026-03-27T13:36:26.102241+00:00,"{""review_language"": null, ""raw_review_metadata"": {""review_id"": ""ChZDSUhNMG9nS0VJQ0FnSUNXaTVmekxREAE"", ""relative_date_text"": ""4 年前"", ""google_place_token"": ""0x346e0301e50c90e5-0x38a4d5c3c3f65b43""}}",True,4,2022-03-27,2022,2022-03,,,,False,,,,False,False,False,0.0,neutral,"{'review_language': None, 'raw_review_metadata': {'review_id': 'ChZDSUhNMG9nS0VJQ0FnSUNXaTVmekxREAE', 'relative_date_text': '4 年前', 'google_place_token': '0x346e0301e50c90e5-0x38a4d5c3c3f65b43'}}"
bailemen_jiuguan,百樂門酒館,5eab5a56836382379e4ec1c178693d4d50ff9291a1d772b52ece54540564f42e,ChZDSUhNMG9nS0VJQ0FnSURJbzlPQU93EAE,"https://www.google.com/maps/place/%E7%99%BE%E6%A8%82%E9%96%80%E9%85%92%E9%A4%A8/@22.6422844,120.3120139,17z/data=!4m8!3m7!1s0x346e0301e50c90e5:0x38a4d5c3c3f65b43!8m2!3d22.6422844!4d120.3145888!9m1!1b1!16s%2Fg%2F11g0kb_q29?hl=zh-TW&entry=ttu&g_ep=EgoyMDI2MDMyMy4xIKXMDSoASAFQAw%3D%3D",Chauncey Stewart,,超棒的酒吧,5.0,7 年前,2019-03-27,year,2,,,0,2026-03-27T13:35:47.630230+00:00,"{""review_language"": null, ""raw_review_metadata"": {""review_id"": ""ChZDSUhNMG9nS0VJQ0FnSURJbzlPQU93EAE"", ""relative_date_text"": ""7 年前"", ""google_place_token"": ""0x346e0301e50c90e5-0x38a4d5c3c3f65b43""}}",True,5,2019-03-27,2019,2019-03,,,,False,,,,False,False,False,0.0,neutral,"{'review_language': None, 'raw_review_metadata': {'review_id': 'ChZDSUhNMG9nS0VJQ0FnSURJbzlPQU93EAE', 'relative_date_text': '7 年前', 'google_place_token': '0x346e0301e50c90e5-0x38a4d5c3c3f65b43'}}"
bailemen_jiuguan,百樂門酒館,444f131d16f13e38930bf2a3db4099f4a7b1def41602d20fba7cba6434339e9e,ChdDSUhNMG9nS0VJQ0FnSUNpLXVib253RRAB,"https://www.google.com/maps/place/%E7%99%BE%E6%A8%82%E9%96%80%E9%85%92%E9%A4%A8/@22.6422844,120.3120139,17z/data=!4m8!3m7!1s0x346e0301e50c90e5:0x38a4d5c3c3f65b43!8m2!3d22.6422844!4d120.3145888!9m1!1b1!16s%2Fg%2F11g0kb_q29?hl=zh-TW&entry=ttu&g_ep=EgoyMDI2MDMyMy4xIKXMDSoASAFQAw%3D%3D",Alan莊子瑜,,挺,5.0,5 年前,2021-03-27,year,0,,,0,2026-03-27T13:35:47.565204+00:00,"{""review_language"": null, ""raw_review_metadata"": {""review_id"": ""ChdDSUhNMG9nS0VJQ0FnSUNpLXVib253RRAB"", ""relative_date_text"": ""5 年前"", ""google_place_token"": ""0x346e0301e50c90e5-0x38a4d5c3c3f65b43""}}",True,1,2021-03-27,2021,2021-03,,,,False,,,,False,False,False,0.0,neutral,"{'review_language': None, 'raw_review_metadata': {'review_id': 'ChdDSUhNMG9nS0VJQ0FnSUNpLXVib253RRAB', 'relative_date_text': '5 年前', 'google_place_token': '0x346e0301e50c90e5-0x38a4d5c3c3f65b43'}}"
bailemen_jiuguan,百樂門酒館,89fb82e6f9db44b1661efa6ef8ebc424d206e1d104e1d0aa833e8a2862e226b8,ChdDSUhNMG9nS0VJQ0FnSUQ2N2QzUHFBRRAB,"https://www.google.com/maps/place/%E7%99%BE%E6%A8%82%E9%96%80%E9%85%92%E9%A4%A8/@22.6422844,120.3120139,17z/data=!4m8!3m7!1s0x346e0301e50c90e5:0x38a4d5c3c3f65b43!8m2!3d22.6422844!4d120.3145888!9m1!1b1!16s%2Fg%2F11g0kb_q29?hl=zh-TW&entry=ttu&g_ep=EgoyMDI2MDMyMy4xIKXMDSoASAFQAw%3D%3D",林晏靖,,猛的,5.0,4 年前,2022-03-27,year,0,,,0,2026-03-27T13:35:47.486132+00:00,"{""review_language"": null, ""raw_review_metadata"": {""review_id"": ""ChdDSUhNMG9nS0VJQ0FnSUQ2N2QzUHFBRRAB"", ""relative_date_text"": ""4 年前"", ""google_place_token"": ""0x346e0301e50c90e5-0x38a4d5c3c3f65b43""}}",True,2,2022-03-27,2022,2022-03,,,,False,,,,False,False,False,0.0,neutral,"{'review_language': None, 'raw_review_metadata': {'review_id': 'ChdDSUhNMG9nS0VJQ0FnSUQ2N2QzUHFBRRAB', 'relative_date_text': '4 年前', 'google_place_token': '0x346e0301e50c90e5-0x38a4d5c3c3f65b43'}}"
bailemen_jiuguan,百樂門酒館,dfb2d13e8190933633011ec605cfa494d1be95bdefc117a482ffbba5336d3805,ChZDSUhNMG9nS0VJQ0FnSUR5aGVLWVlBEAE,"https://www.google.com/maps/place/%E7%99%BE%E6%A8%82%E9%96%80%E9%85%92%E9%A4%A8/@22.6422844,120.3120139,17z/data=!4m8!3m7!1s0x346e0301e50c90e5:0x38a4d5c3c3f65b43!8m2!3d22.6422844!4d120.3145888!9m1!1b1!16s%2Fg%2F11g0kb_q29?hl=zh-TW&entry=ttu&g_ep=EgoyMDI2MDMyMy4xIKXMDSoASAFQAw%3D%3D",Bon Chen,,阿昌最棒,5.0,5 年前,2021-03-27,year,0,,,0,2026-03-27T13:35:47.249657+00:00,"{""review_language"": null, ""raw_review_metadata"": {""review_id"": ""ChZDSUhNMG9nS0VJQ0FnSUR5aGVLWVlBEAE"", ""relative_date_text"": ""5 年前"", ""google_place_token"": ""0x346e0301e50c90e5-0x38a4d5c3c3f65b43""}}",True,4,2021-03-27,2021,2021-03,,,,False,,,,False,False,False,0.0,neutral,"{'review_language': None, 'raw_review_metadata': {'review_id': 'ChZDSUhNMG9nS0VJQ0FnSUR5aGVLWVlBEAE', 'relative_date_text': '5 年前', 'google_place_token': '0x346e0301e50c90e5-0x38a4d5c3c3f65b43'}}"
bailemen_jiuguan,百樂門酒館,a5bc4926165200339ab1bb320a25e663644cd7f0c0c01de09bcf3f3664362b54,ChZDSUhNMG9nS0VJQ0FnSURMdU1qTmVREAE,"https://www.google.com/maps/place/%E7%99%BE%E6%A8%82%E9%96%80%E9%85%92%E9%A4%A8/@22.6422844,120.3120139,17z/data=!4m8!3m7!1s0x346e0301e50c90e5:0x38a4d5c3c3f65b43!8m2!3d22.6422844!4d120.3145888!9m1!1b1!16s%2Fg%2F11g0kb_q29?hl=zh-TW&entry=ttu&g_ep=EgoyMDI2MDMyMy4xIKXMDSoASAFQAw%3D%3D",涼麵稽查員（cool）,,不。餐點:3服務:3氣氛:3,3.0,1 年前,2025-03-27,year,0,是的!,,1,2026-03-27T13:35:47.151153+00:00,"{""review_language"": null, ""raw_review_metadata"": {""review_id"": ""ChZDSUhNMG9nS0VJQ0FnSURMdU1qTmVREAE"", ""relative_date_text"": ""1 年前"", ""google_place_token"": ""0x346e0301e50c90e5-0x38a4d5c3c3f65b43""}}",True,14,2025-03-27,2025,2025-03,,,,False,3.0,3.0,3.0,True,True,True,0.0,neutral,"{'review_language': None, 'raw_review_metadata': {'review_id': 'ChZDSUhNMG9nS0VJQ0FnSURMdU1qTmVREAE', 'relative_date_text': '1 年前', 'google_place_token': '0x346e0301e50c90e5-0x38a4d5c3c3f65b43'}}"
bailemen_jiuguan,百樂門酒館,46eb13619bf52bb83ec012bbb405f5f789bff76e66e0b8b072216e8e72898786,ChdDSUhNMG9nS0VJQ0FnSURmbWVmTml3RRAB,"https://www.google.com/maps/place/%E7%99%BE%E6%A8%82%E9%96%80%E9%85%92%E9%A4%A8/@22.6422844,120.3120139,17z/data=!4m8!3m7!1s0x346e0301e50c90e5:0x38a4d5c3c3f65b43!8m2!3d22.6422844!4d120.3145888!9m1!1b1!16s%2Fg%2F11g0kb_q29?hl=zh-TW&entry=ttu&g_ep=EgoyMDI2MDMyMy4xIKXMDSoASAFQAw%3D%3D",戴你飛上月球,,好玩餐點:5服務:4氣氛:5等待時間最多 10 分鐘,4.0,1 年前,2025-03-27,year,0,,,0,2026-03-27T13:35:30.338192+00:00,"{""review_language"": null, ""raw_review_metadata"": {""review_id"": ""ChdDSUhNMG9nS0VJQ0FnSURmbWVmTml3RRAB"", ""relative_date_text"": ""1 年前"", ""google_place_token"": ""0x346e0301e50c90e5-0x38a4d5c3c3f65b43""}}",True,26,2025-03-27,2025,2025-03,,,,False,5.0,4.0,5.0,True,True,True,0.0,neutral,"{'review_language': None, 'raw_review_metadata': {'review_id': 'ChdDSUhNMG9nS0VJQ0FnSURmbWVmTml3RRAB', 'relative_date_text': '1 年前', 'google_place_token': '0x346e0301e50c90e5-0x38a4d5c3c3f65b43'}}"
bailemen_jiuguan,百樂門酒館,a8d539f6bb9ea4693869e40cb333def59a8d0f968725ad28f3aac5c1797e9c48,ChdDSUhNMG9nS0VJQ0FnSUQzM29tMHFBRRAB,"https://www.google.com/maps/place/%E7%99%BE%E6%A8%82%E9%96%80%E9%85%92%E9%A4%A8/@22.6422844,120.3120139,17z/data=!4m8!3m7!1s0x346e0301e50c90e5:0x38a4d5c3c3f65b43!8m2!3d22.6422844!4d120.3145888!9m1!1b1!16s%2Fg%2F11g0kb_q29?hl=zh-TW&entry=ttu&g_ep=EgoyMDI2MDMyMy4xIKXMDSoASAFQAw%3D%3D",patrick t,,"場地不錯,音響效果也出乎意料地好。餐點:5服務:5氣氛:5",5.0,1 年前,2025-03-27,year,0,,,0,2026-03-27T13:35:29.751116+00:00,"{""review_language"": null, ""raw_review_metadata"": {""review_id"": ""ChdDSUhNMG9nS0VJQ0FnSUQzM29tMHFBRRAB"", ""relative_date_text"": ""1 年前"", ""google_place_token"": ""0x346e0301e50c90e5-0x38a4d5c3c3f65b43""}}",True,29,2025-03-27,2025,2025-03,,,,False,5.0,5.0,5.0,True,True,True,1.0,positive,"{'review_language': None, 'raw_review_metadata': {'review_id': 'ChdDSUhNMG9nS0VJQ0FnSUQzM29tMHFBRRAB', 'relative_date_text': '1 年前', 'google_place_token': '0x346e0301e50c90e5-0x38a4d5c3c3f65b43'}}"
